archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,Universal Remote,English,64,"MCM Electronics Catalog 57, PDF page 195",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,78,,UNIVERSAL,2014,MCM Electronics,medium,URC-A6,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-020,URC-A6,UNIVERSAL,item-cat-009131,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009131,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,195,URC-A6,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,of menu-driven devices. The RF-20 URC-A6 Universal Remote,58,UNIVERSAL,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-020', 'item-cat-009131']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,*Adjustable Left/,English,69,"MCM Electronics Catalog 57, PDF page 196",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,74,,Portable Headphone,2014,MCM Electronics,medium,96kHz/24Bit,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-016,96kHz/24Bit,Portable Headphone,item-cat-009132,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009132,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,196,96kHz/24Bit,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,*Simple one touch set-up (no codes | MCM Part # 96kHz/24Bit *Adjustable Left/,58,Portable Headphone,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-016', 'item-cat-009132']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,10Hz~28K Hz 35-2991,English,68,"MCM Electronics Catalog 57, PDF page 197",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,71,,10Hz~28K Hz 35-2991,2014,MCM Electronics,medium,197,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-002,197,10Hz~28K Hz 35-2991,item-cat-009133,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009133,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,197,197,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,www.MCMelectronics.com | 1-800-543-4330 197,58,10Hz~28K Hz 35-2991,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-002', 'item-cat-009133']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,Hz *Frequency response : 10Hz~300K Hz *Up to 10 Also perfect when connected to sources MCM Part #,English,70,"MCM Electronics Catalog 57, PDF page 197",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,77,,Headphone |,2014,MCM Electronics,medium,1K,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-010,1K,Headphone |,item-cat-009134,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009134,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,197,1K,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,1K Hz *Frequency response : 10Hz~300K Hz *Up to 10 Also perfect when connected to sources MCM Part #,58,Headphone |,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-010', 'item-cat-009134']",
True,Historical catalog,2014,Audio / Video / Display,pg-communication-av,Audio / Video / Display,,Headphone |,English,66,"MCM Electronics Catalog 57, PDF page 197",72,medium,table_row,need-communication-alerts-news,need-communication-alerts-news,70,,Headphone |,2014,MCM Electronics,medium,MDR-IF240RK,need-communication,78,Communication / Audio / Video,11,pg-communication-av-page-003,MDR-IF240RK,Headphone |,item-cat-009135,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009135,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,197,MDR-IF240RK,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,Amplifier. MDR-IF240RK,58,Headphone |,,pg-communication-av,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-alerts-news', 'pg-communication-av', 'pg-communication-av-page-003', 'item-cat-009135']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,Noise Cancelling Headphones,English,64,"MCM Electronics Catalog 57, PDF page 197",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,76,,Noise Cancelling Headphones,2014,MCM Electronics,medium,MDR-ZX700,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-015,MDR-ZX700,Noise Cancelling Headphones,item-cat-009136,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009136,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,197,MDR-ZX700,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,These ultra portable noise cancelling 35-4675 MDR-ZX700,58,Noise Cancelling Headphones,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-015', 'item-cat-009136']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,Closed “=,English,70,"MCM Electronics Catalog 57, PDF page 199",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,69,,MCM Electronics Catalog 57,2014,MCM Electronics,medium,K-81-DJ,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-013,K-81-DJ,MCM Electronics Catalog 57,item-cat-009137,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009137,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,199,K-81-DJ,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,Studio Headphones Semi K-81-DJ Closed “=,58,MCM Electronics Catalog 57,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-013', 'item-cat-009137']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,"comply with all hygienic standards, making and a self-adjusting headband",English,69,"MCM Electronics Catalog 57, PDF page 199",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,73,,Features: *Strong 40,2014,MCM Electronics,medium,K20s,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-010,K20s,Features: *Strong 40,item-cat-009138,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009138,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,199,K20s,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,"K20s comply with all hygienic standards, making and a self-adjusting headband",58,Features: *Strong 40,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-010', 'item-cat-009138']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,"over-ear, closed Monitor Headphones",English,67,"MCM Electronics Catalog 57, PDF page 199",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,75,,~MCMPart# = ONLY . INE ),2014,MCM Electronics,medium,K77,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-021,K77,~MCMPart# = ONLY . INE ),item-cat-009139,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009139,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,199,K77,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,"| K77 over-ear, closed Monitor Headphones",58,~MCMPart# = ONLY . INE ),,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-021', 'item-cat-009139']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,per channel ¢S/N ratio: 90dB «THD: <0.008% Mets ay oi ities ee dees i‘,English,71,"MCM Electronics Catalog 57, PDF page 200",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,79,,Canceling Headphones,2014,MCM Electronics,medium,100K,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-007,100K,Canceling Headphones,item-cat-009140,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009140,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,200,100K,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,100K per channel ¢S/N ratio: 90dB «THD: <0.008% Mets ay oi ities ee dees i‘,58,Canceling Headphones,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-007', 'item-cat-009140']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,"{W) x 24"" (D) A! sided monitoring system *Soft",English,66,"MCM Electronics Catalog 57, PDF page 200",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,71,,Canceling Headphones,2014,MCM Electronics,medium,4.(E544,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-007,4.(E544,Canceling Headphones,item-cat-009141,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009141,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,200,4.(E544,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,"for a comfortable fit Plush “Dimanajongh 4.(E544 {W) x 24"" (D) A! sided monitoring system *Soft",58,Canceling Headphones,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-007', 'item-cat-009141']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,fi headphones reduce outside,English,72,"MCM Electronics Catalog 57, PDF page 200",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,75,,Canceling Headphones,2014,MCM Electronics,medium,HTF600,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-007,HTF600,Canceling Headphones,item-cat-009142,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009142,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,200,HTF600,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,HTF600 fi headphones reduce outside,58,Canceling Headphones,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-007', 'item-cat-009142']",
True,Historical catalog,2014,Power Supplies / Electrical Components,pg-energy-power,Power Supplies / Electrical Components,,& response: 10Hz~27K Hz,English,82,"MCM Electronics Catalog 57, PDF page 200",72,medium,table_row,need-energy-electricity,need-energy-electricity,71,,MCM Electronics Catalog 57,2014,MCM Electronics,medium,HTF890,need-energy,78,Energy / Electrical Components,9,pg-energy-power-page-002,HTF890,MCM Electronics Catalog 57,item-cat-009143,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009143,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,200,HTF890,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,off switch in ear cup *Audio HTF890 & response: 10Hz~27K Hz,66,MCM Electronics Catalog 57,,pg-energy-power,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-electricity', 'pg-energy-power', 'pg-energy-power-page-002', 'item-cat-009143']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,Ecko Unlitd.,English,70,"MCM Electronics Catalog 57, PDF page 201",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,77,,Ecko Unlitd.,2014,MCM Electronics,medium,201,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-009,201,Ecko Unlitd.,item-cat-009144,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009144,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,201,201,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,www.!¥iCMelectronics.com | 1-800-543-4330 201,58,Ecko Unlitd.,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-009', 'item-cat-009144']",
True,Historical catalog,2014,Wire / Cable / Terminals,pg-energy-wire,Wire / Cable / Terminals,,Wireless headband *40mm Full featured Bluetooth,English,84,"MCM Electronics Catalog 57, PDF page 201",72,medium,table_row,need-energy-electricity,need-energy-electricity,72,,Bluetooth Headphones,2014,MCM Electronics,medium,900MHz,need-energy,78,Energy / Electrical / Wire,9,pg-energy-wire-page-004,900MHz,Bluetooth Headphones,item-cat-009145,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009145,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,201,900MHz,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,900MHz Wireless headband *40mm Full featured Bluetooth,66,Bluetooth Headphones,,pg-energy-wire,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-electricity', 'pg-energy-wire', 'pg-energy-wire-page-004', 'item-cat-009145']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,headphones are,English,66,"MCM Electronics Catalog 57, PDF page 201",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,72,,Headphones,2014,MCM Electronics,medium,CH700,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-010,CH700,Headphones,item-cat-009146,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009146,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,201,CH700,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,MCM Part # ONLY CH700 headphones are,58,Headphones,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-010', 'item-cat-009146']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,full size,English,64,"MCM Electronics Catalog 57, PDF page 201",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,71,,Headphones,2014,MCM Electronics,medium,HP-STM6,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-010,HP-STM6,Headphones,item-cat-009147,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009147,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,201,HP-STM6,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,"40mm subwoofer drivers, 23mm mid-range HP-STM6 full size",58,Headphones,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-010', 'item-cat-009147']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,(at 1 KHz) «Impedance: 32 Ohms +,English,70,"MCM Electronics Catalog 57, PDF page 202",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,71,,Studio Headphones,2014,MCM Electronics,medium,115dB+3dB/mW,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-019,115dB+3dB/mW,Studio Headphones,item-cat-009148,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009148,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,202,115dB+3dB/mW,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,construction cups *Ultra-rugged headband construction 115dB+3dB/mW (at 1 KHz) «Impedance: 32 Ohms +,58,Studio Headphones,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-019', 'item-cat-009148']",
True,Historical catalog,2014,Wire / Cable / Terminals,pg-energy-wire,Wire / Cable / Terminals,,"*Single-sided cord Rotating, reversible round-shaped and leatherette ear pads *Single sided cable *Frequency",English,85,"MCM Electronics Catalog 57, PDF page 202",72,medium,table_row,need-energy-electricity,need-energy-electricity,75,,Boom Mic,2014,MCM Electronics,medium,1s,need-energy,78,Energy / Electrical / Wire,9,pg-energy-wire-page-004,1s,Boom Mic,item-cat-009149,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009149,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,202,1s,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,"35-5860 EKU-MTN-WT White 1s *Single-sided cord Rotating, reversible round-shaped and leatherette ear pads *Single sided cable *Frequency",66,Boom Mic,,pg-energy-wire,"['human-consumer', 'human-needs', 'need-energy', 'need-energy-electricity', 'pg-energy-wire', 'pg-energy-wire-page-004', 'item-cat-009149']",
True,Historical catalog,2014,Audio / Video / Display,pg-communication-av,Audio / Video / Display,,ue consumer audio devices.,English,66,"MCM Electronics Catalog 57, PDF page 202",72,medium,table_row,need-communication-alerts-news,need-communication-alerts-news,72,,Studio Headphones,2014,MCM Electronics,medium,P00,need-communication,78,Communication / Audio / Video,11,pg-communication-av-page-005,P00,Studio Headphones,item-cat-009150,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009150,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,202,P00,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,range. The HPS3000 headphones P00 ue consumer audio devices.,58,Studio Headphones,,pg-communication-av,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-alerts-news', 'pg-communication-av', 'pg-communication-av-page-005', 'item-cat-009150']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,*Right angle 3.5mm plug *Frequency response,English,65,"MCM Electronics Catalog 57, PDF page 204",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,75,,Ni Replacement,2014,MCM Electronics,medium,320hm,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-015,320hm,Ni Replacement,item-cat-009151,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009151,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,204,320hm,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,88dB at 1K Hz *Impedance: 320hm {7 320hm *Right angle 3.5mm plug *Frequency response,58,Ni Replacement,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-015', 'item-cat-009151']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,"35-4522, Green 18.99__",English,65,"MCM Electronics Catalog 57, PDF page 206",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,77,,"35-4522, Green 18.99__",2014,MCM Electronics,medium,18.99__,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-002,18.99__,"35-4522, Green 18.99__",item-cat-009152,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009152,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,206,18.99__,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,"35-4522, Green 18.99__",58,"35-4522, Green 18.99__",,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-002', 'item-cat-009152']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,No Black $4.49,English,66,"MCM Electronics Catalog 57, PDF page 206",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,79,,Compact Earbud Headphones Portable,2014,MCM Electronics,medium,RP-HV096_,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-008,RP-HV096_,Compact Earbud Headphones Portable,item-cat-009153,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009153,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,206,RP-HV096_,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,35-4540 RP-HV096_ No Black $4.49,58,Compact Earbud Headphones Portable,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-008', 'item-cat-009153']",
True,Historical catalog,2014,Electronic Components / Test Electronics,pg-communication-electronics,Electronic Components / Test Electronics,,Yes Black,English,71,"MCM Electronics Catalog 57, PDF page 206",72,medium,table_row,need-communication-data-storage,need-communication-data-storage,77,,Compact Earbud Headphones Portable,2014,MCM Electronics,medium,RP-HV108,need-communication,78,Communication / Electronic Components,11,pg-communication-electronics-page-008,RP-HV108,Compact Earbud Headphones Portable,item-cat-009154,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-009154,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"2014 MCMelectronics_com Catalog 57 -- null -- Volume catalog 57, -- MCM Electronics -- 53548c3340b321b2ed844f17074f7c87 -- Anna’s Archive.pdf",English,206,RP-HV108,MCM Electronics Catalog 57,SRC-0118,,MCM Electronics,35-4545 RP-HV108 Yes Black 6.99,58,Compact Earbud Headphones Portable,,pg-communication-electronics,"['human-consumer', 'human-needs', 'need-communication', 'need-communication-data-storage', 'pg-communication-electronics', 'pg-communication-electronics-page-008', 'item-cat-009154']",
