archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,STANDARD PRODUCT,English,84,"KNA Complete Hose Catalog, PDF page 30",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,79,,STANDARD PRODUCT,unknown,KNA Fluid Power,high,A21,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-013,A21,STANDARD PRODUCT,item-cat-007339,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007339,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,30,A21,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,www.KNAFluidPower.com A21,37,STANDARD PRODUCT,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-013', 'item-cat-007339']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,81,"KNA Complete Hose Catalog, PDF page 30",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,89,,F241 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,F241,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-011,F241,F241 For Use Wire Braid Hose,item-cat-007340,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007340,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,30,F241,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,F241 For Use Wire Braid Hose,37,F241 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-011', 'item-cat-007340']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Spiral Wire Hose,English,84,"KNA Complete Hose Catalog, PDF page 30",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,85,,F441 For Use Spiral Wire Hose,unknown,KNA Fluid Power,high,F441,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,F441,F441 For Use Spiral Wire Hose,item-cat-007341,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007341,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,30,F441,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,F441 For Use Spiral Wire Hose,37,F441 For Use Spiral Wire Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007341']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,F291 For Use Wire Braid Hose,English,85,"KNA Complete Hose Catalog, PDF page 31",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,F291 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,113,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-011,113,F291 For Use Wire Braid Hose,item-cat-007342,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007342,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,31,113,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,"F291-32-24 2"" 24 1.1/2"" 40 138 105 2.13/16 113",37,F291 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-011', 'item-cat-007342']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,F491 For Use Spiral Wire Hose,English,82,"KNA Complete Hose Catalog, PDF page 31",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,89,,F491 For Use Spiral Wire Hose,unknown,KNA Fluid Power,high,114,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,114,F491 For Use Spiral Wire Hose,item-cat-007343,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007343,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,31,114,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,"F491-32-32 2"" 32 2"" 50 166 126 2.13/16 114",37,F491 For Use Spiral Wire Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007343']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,STANDARD PRODUCT,English,79,"KNA Complete Hose Catalog, PDF page 31",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,STANDARD PRODUCT,unknown,KNA Fluid Power,high,A22,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-013,A22,STANDARD PRODUCT,item-cat-007344,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007344,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,31,A22,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,www.KNAFluidPower.com A22,37,STANDARD PRODUCT,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-013', 'item-cat-007344']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,83,"KNA Complete Hose Catalog, PDF page 31",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,83,,F291 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,F291,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-011,F291,F291 For Use Wire Braid Hose,item-cat-007345,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007345,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,31,F291,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,F291 For Use Wire Braid Hose,37,F291 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-011', 'item-cat-007345']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,STANDARD PRODUCT,English,78,"KNA Complete Hose Catalog, PDF page 32",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,STANDARD PRODUCT,unknown,KNA Fluid Power,high,A23,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-013,A23,STANDARD PRODUCT,item-cat-007346,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007346,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,32,A23,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,www.KNAFluidPower.com A23,37,STANDARD PRODUCT,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-013', 'item-cat-007346']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,83,"KNA Complete Hose Catalog, PDF page 32",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,F202 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,F202,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-011,F202,F202 For Use Wire Braid Hose,item-cat-007347,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007347,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,32,F202,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,F202 For Use Wire Braid Hose,37,F202 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-011', 'item-cat-007347']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Spiral Wire Hose,English,81,"KNA Complete Hose Catalog, PDF page 32",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,F402 For Use Spiral Wire Hose,unknown,KNA Fluid Power,high,F402,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,F402,F402 For Use Spiral Wire Hose,item-cat-007348,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007348,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,32,F402,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,F402 For Use Spiral Wire Hose,37,F402 For Use Spiral Wire Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007348']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,F492 For Use Spiral Wire Hose,English,84,"KNA Complete Hose Catalog, PDF page 33",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,F492 For Use Spiral Wire Hose,unknown,KNA Fluid Power,high,121,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,121,F492 For Use Spiral Wire Hose,item-cat-007349,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007349,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,33,121,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,"F492-32-32 2"" 32 2"" 50 166 126 3.1/8 121",37,F492 For Use Spiral Wire Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007349']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,STANDARD PRODUCT,English,81,"KNA Complete Hose Catalog, PDF page 33",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,STANDARD PRODUCT,unknown,KNA Fluid Power,high,A24,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-013,A24,STANDARD PRODUCT,item-cat-007350,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007350,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,33,A24,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,www.KNAFluidPower.com A24,37,STANDARD PRODUCT,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-013', 'item-cat-007350']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,79,"KNA Complete Hose Catalog, PDF page 33",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,F242 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,F242,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-011,F242,F242 For Use Wire Braid Hose,item-cat-007351,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007351,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,33,F242,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,F242 For Use Wire Braid Hose,37,F242 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-011', 'item-cat-007351']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,80,"KNA Complete Hose Catalog, PDF page 33",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,F292 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,F292,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,F292,F292 For Use Wire Braid Hose,item-cat-007352,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007352,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,33,F292,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,F292 For Use Wire Braid Hose,37,F292 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007352']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use 4 Spiral Wire Hose,English,84,"KNA Complete Hose Catalog, PDF page 33",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,F442 For Use 4 Spiral Wire Hose,unknown,KNA Fluid Power,high,F442,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,F442,F442 For Use 4 Spiral Wire Hose,item-cat-007353,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007353,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,33,F442,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,F442 For Use 4 Spiral Wire Hose,37,F442 For Use 4 Spiral Wire Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007353']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,STANDARD PRODUCT,English,80,"KNA Complete Hose Catalog, PDF page 34",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,STANDARD PRODUCT,unknown,KNA Fluid Power,high,A25,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-013,A25,STANDARD PRODUCT,item-cat-007354,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007354,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,34,A25,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,www.KNAFluidPower.com A25,37,STANDARD PRODUCT,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-013', 'item-cat-007354']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,83,"KNA Complete Hose Catalog, PDF page 34",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,83,,N201 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,N201,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,N201,N201 For Use Wire Braid Hose,item-cat-007355,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007355,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,34,N201,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,N201 For Use Wire Braid Hose,37,N201 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007355']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,79,"KNA Complete Hose Catalog, PDF page 34",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,N209 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,N209,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,N209,N209 For Use Wire Braid Hose,item-cat-007356,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007356,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,34,N209,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,N209 For Use Wire Braid Hose,37,N209 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007356']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Spiral Wire Hose,English,85,"KNA Complete Hose Catalog, PDF page 34",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,N401 For Use Spiral Wire Hose,unknown,KNA Fluid Power,high,N401,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,N401,N401 For Use Spiral Wire Hose,item-cat-007357,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007357,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,34,N401,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,N401 For Use Spiral Wire Hose,37,N401 For Use Spiral Wire Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007357']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,STANDARD PRODUCT,English,78,"KNA Complete Hose Catalog, PDF page 35",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,79,,STANDARD PRODUCT,unknown,KNA Fluid Power,high,A26,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-013,A26,STANDARD PRODUCT,item-cat-007358,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007358,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,35,A26,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,www.KNAFluidPower.com A26,37,STANDARD PRODUCT,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-013', 'item-cat-007358']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,84,"KNA Complete Hose Catalog, PDF page 35",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,N241 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,N241,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,N241,N241 For Use Wire Braid Hose,item-cat-007359,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007359,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,35,N241,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,N241 For Use Wire Braid Hose,37,N241 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007359']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,80,"KNA Complete Hose Catalog, PDF page 35",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,N291 For Use Wire Braid Hose,unknown,KNA Fluid Power,high,N291,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,N291,N291 For Use Wire Braid Hose,item-cat-007360,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007360,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,35,N291,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,N291 For Use Wire Braid Hose,37,N291 For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007360']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use 4 Spiral Wire Hose,English,83,"KNA Complete Hose Catalog, PDF page 35",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,N441 For Use 4 Spiral Wire Hose,unknown,KNA Fluid Power,high,N441,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,N441,N441 For Use 4 Spiral Wire Hose,item-cat-007361,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007361,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,35,N441,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,N441 For Use 4 Spiral Wire Hose,37,N441 For Use 4 Spiral Wire Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007361']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Spiral Wire Hose,English,85,"KNA Complete Hose Catalog, PDF page 35",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,N491 For Use Spiral Wire Hose,unknown,KNA Fluid Power,high,N491,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,N491,N491 For Use Spiral Wire Hose,item-cat-007362,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007362,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,35,N491,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,N491 For Use Spiral Wire Hose,37,N491 For Use Spiral Wire Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007362']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,STANDARD PRODUCT,English,80,"KNA Complete Hose Catalog, PDF page 36",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,83,,STANDARD PRODUCT,unknown,KNA Fluid Power,high,A27,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-013,A27,STANDARD PRODUCT,item-cat-007363,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007363,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,36,A27,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,www.KNAFluidPower.com A27,37,STANDARD PRODUCT,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-013', 'item-cat-007363']",
True,Historical/current mixed,unknown,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,For Use Wire Braid Hose,English,79,"KNA Complete Hose Catalog, PDF page 36",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,N20B For Use Wire Braid Hose,unknown,KNA Fluid Power,high,N20B,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-012,N20B,N20B For Use Wire Braid Hose,item-cat-007364,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-007364,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,kna_complete_catalog_hose_only.pdf,English,36,N20B,KNA Complete Hose Catalog,SRC-0110,,KNA Fluid Power,N20B For Use Wire Braid Hose,37,N20B For Use Wire Braid Hose,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-012', 'item-cat-007364']",
