archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Automotive Electrical / Connectors,pg-transport-electrical,Automotive Electrical / Connectors,,on special order cord sets.,English,85,"Waytek Automotive Electrical Supplies Catalog 220, PDF page 12",88,high,explicit_part_number,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,89,,Tapes &,unknown,Waytek,high,10240,need-transportation,90,Transportation / Vehicle Electrical,10,pg-transport-electrical-page-018,10240,Tapes &,item-cat-003433,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-003433,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Waytek Automotive Electrical Supplies Catalog #220 -- 6acc7f92fc951ed4c0862b279a1aaf4d -- Anna’s Archive.pdf,English,12,10240,Waytek Automotive Electrical Supplies Catalog 220,SRC-0124,,Waytek,on special order cord sets. Stock No. 10240,62,Tapes &,,pg-transport-electrical,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-electrical', 'pg-transport-electrical-page-018', 'item-cat-003433']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,792TC/ST 6000 6000 –40/+257 100R15 3862-1-R15 A-26,English,79,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,79,,792TC/ST 6000 6000 –40/+257 100R15 3862-1-R15 A-26,2015,Parker Hannifin,high,A-27,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-27,792TC/ST 6000 6000 –40/+257 100R15 3862-1-R15 A-26,item-cat-004190,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004190,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-27,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,761 8000 8000 –40/+257 A-27,37,792TC/ST 6000 6000 –40/+257 100R15 3862-1-R15 A-26,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004190']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,792TC/ST 6000 6000 –40/+257 100R15 3862-1-R15 A-26,English,86,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,83,,792TC/ST 6000 6000 –40/+257 100R15 3862-1-R15 A-26,2015,Parker Hannifin,high,A-28,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-28,792TC/ST 6000 6000 –40/+257 100R15 3862-1-R15 A-26,item-cat-004191,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004191,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-28,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,JK 10500 10000 –40/+120 A-28,37,792TC/ST 6000 6000 –40/+257 100R15 3862-1-R15 A-26,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004191']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,422 3250 3125 2600 2325 1875 1525 1275 900 725 575 –40/+212 100R1AT 1436-1-1SN A-29,English,83,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,79,,422 3250 3125 2600 2325 1875 1525 1275 900 725 575 –40/+212 100R1AT 1436-1-1SN A-29,2015,Parker Hannifin,high,A-29,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-29,422 3250 3125 2600 2325 1875 1525 1275 900 725 575 –40/+212 100R1AT 1436-1-1SN A-29,item-cat-004192,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004192,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-29,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,422 3250 3125 2600 2325 1875 1525 1275 900 725 575 –40/+212 100R1AT 1436-1-1SN A-29,37,422 3250 3125 2600 2325 1875 1525 1275 900 725 575 –40/+212 100R1AT 1436-1-1SN A-29,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004192']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,482TC/ST 3250 3250 3000 2500 2000 1750 1275 –40/+212 100R1AT 1436-1-1SN 853-1SN A-30,English,84,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,482TC/ST 3250 3250 3000 2500 2000 1750 1275 –40/+212 100R1AT 1436-1-1SN 853-1SN A-30,2015,Parker Hannifin,high,A-30,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-30,482TC/ST 3250 3250 3000 2500 2000 1750 1275 –40/+212 100R1AT 1436-1-1SN 853-1SN A-30,item-cat-004193,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004193,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-30,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,482TC/ST 3250 3250 3000 2500 2000 1750 1275 –40/+212 100R1AT 1436-1-1SN 853-1SN A-30,37,482TC/ST 3250 3250 3000 2500 2000 1750 1275 –40/+212 100R1AT 1436-1-1SN 853-1SN A-30,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004193']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Hydraulic – Industry Standard,English,83,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,85,,Hydraulic – Industry Standard,2015,Parker Hannifin,high,A-33,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-020,A-33,Hydraulic – Industry Standard,item-cat-004194,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004194,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-33,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,431 5000 4250 4000 3500 2750 2250 2000 –40/+257 A-33,37,Hydraulic – Industry Standard,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-020', 'item-cat-004194']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Hydraulic – Industry Standard,English,80,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,79,,Hydraulic – Industry Standard,2015,Parker Hannifin,high,A-34,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-020,A-34,Hydraulic – Industry Standard,item-cat-004195,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004195,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-34,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,436 4000 3500 2750 2250 2000 –55/+302 A-34,37,Hydraulic – Industry Standard,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-020', 'item-cat-004195']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,English,78,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,2015,Parker Hannifin,high,A-35,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-35,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,item-cat-004196,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004196,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-35,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,37,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004196']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,English,80,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,2015,Parker Hannifin,high,A-36,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-36,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,item-cat-004197,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004197,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-36,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,471TC Twin Tough 5000 4250 –40/+212 11237-1-2SC 857 A-36,37,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004197']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,English,79,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,79,,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,2015,Parker Hannifin,high,A-37,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-37,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,item-cat-004198,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004198,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-37,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,472TC 2250 1800 1300 –40/+212 A-37,37,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004198']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,English,86,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,2015,Parker Hannifin,high,A-38,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-015,A-38,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,item-cat-004199,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004199,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-38,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,AX 3000 3000 2500 1500 1250 1000 –40/+212 A-38,37,471TC/ST 5800 5000 4250 3625 3125 2500 –40/+212 11237-1-2SC 857-2SC A-35,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-015', 'item-cat-004199']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,English,80,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,86,,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,2015,Parker Hannifin,high,A-39,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-018,A-39,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,item-cat-004200,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004200,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-39,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,37,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-018', 'item-cat-004200']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,English,86,"Parker Fittings Catalog, PDF page 44",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,83,,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,2015,Parker Hannifin,high,A-40,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-018,A-40,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,item-cat-004201,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004201,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,44,A-40,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,722TC/ST 3000 2500 2500 –40/+257 Type R12 A-40,37,BXX 5000 4000 3500 2750 2250 2000 –40/+212 100R2 A-39,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-018', 'item-cat-004201']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,500 –22/+257 J2064 Type C,English,83,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,Refrigerant,2015,Parker Hannifin,high,500,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-022,500,Refrigerant,item-cat-004202,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004202,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,500,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,285 500 500 500 500 500 –22/+257 J2064 Type C A-66,37,Refrigerant,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-022', 'item-cat-004202']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,721/721TC 4000 4000 4000 4000 4000 3000 2500 2500 –40/+257 100R12 3862-1-R12 856-R12 A-41,English,80,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,79,,721/721TC 4000 4000 4000 4000 4000 3000 2500 2500 –40/+257 100R12 3862-1-R12 856-R12 A-41,2015,Parker Hannifin,high,A-41,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-41,721/721TC 4000 4000 4000 4000 4000 3000 2500 2500 –40/+257 100R12 3862-1-R12 856-R12 A-41,item-cat-004203,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004203,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-41,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,721/721TC 4000 4000 4000 4000 4000 3000 2500 2500 –40/+257 100R12 3862-1-R12 856-R12 A-41,37,721/721TC 4000 4000 4000 4000 4000 3000 2500 2500 –40/+257 100R12 3862-1-R12 856-R12 A-41,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004203']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,721ST 4000 4000 4000 4000 3000 –40/+257 100R12 3862-1-R12 856-R12 A-42,English,83,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,721ST 4000 4000 4000 4000 3000 –40/+257 100R12 3862-1-R12 856-R12 A-42,2015,Parker Hannifin,high,A-42,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-42,721ST 4000 4000 4000 4000 3000 –40/+257 100R12 3862-1-R12 856-R12 A-42,item-cat-004204,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004204,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-42,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,721ST 4000 4000 4000 4000 3000 –40/+257 100R12 3862-1-R12 856-R12 A-42,37,721ST 4000 4000 4000 4000 3000 –40/+257 100R12 3862-1-R12 856-R12 A-42,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004204']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,English,84,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,2015,Parker Hannifin,high,A-43,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-43,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,item-cat-004205,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004205,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-43,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,37,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004205']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,English,80,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,89,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,2015,Parker Hannifin,high,A-44,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-44,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,item-cat-004206,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004206,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-44,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,100 70 50 50 50 62 100R4 A-44,37,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004206']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,English,84,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,2015,Parker Hannifin,high,A-45,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-45,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,item-cat-004207,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004207,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-45,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,300 250 200 150 100 62 100R4 A-45,37,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004207']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,English,81,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,2015,Parker Hannifin,high,A-46,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-46,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,item-cat-004208,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004208,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-46,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,801 350 350 300 300 300 200 –40/+212 A-46,37,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004208']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,English,81,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,2015,Parker Hannifin,high,A-48,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-016,A-48,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,item-cat-004209,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004209,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-48,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,836 400 400 400 350 300 –55/+302 A-48,37,731 6000 5500 4700 4200 3600 –40/+212 3862-1-4SH 856-4SH A-43,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-016', 'item-cat-004209']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Push-Lok,English,84,"Parker Fittings Catalog, PDF page 45",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,79,,Push-Lok,2015,Parker Hannifin,high,A-49,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-022,A-49,Push-Lok,item-cat-004210,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004210,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,45,A-49,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,821FR 350 300 300 250 –40/+212 A-49,37,Push-Lok,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-022', 'item-cat-004210']",
